Epoch,Train Loss,Val Loss,IoU Edge,IoU Corner,F1 Edge,F1 Corner
1,0.6182835527828762,0.6658408244450887,0.07645143674952644,0.0027270904198909798,0.1411025428346225,0.00535982268047519
2,0.5255214742251805,0.5226940313975016,0.020708070114432348,0.0,0.03872334534701492,0.0
3,0.47778136531511944,0.4573242515325546,0.05454798007295245,0.00488839609689811,0.10325171727509726,0.009601484585021223
4,0.4275235547905877,0.4005385786294937,0.0011009137018672412,0.0,0.0021946979132259174,0.0
5,0.3853570691176823,0.3686478038628896,0.0011744725565049088,0.0,0.0023344034956867938,0.0
6,0.3491511444250743,0.34383099774519604,0.0011740967858627084,0.0,0.0023382459656291063,0.0
7,0.3193780950137547,0.34372403224309284,0.022028405779218746,0.0,0.040255047874303444,0.0
8,0.29105854744002935,0.26854681471983594,5.224061827729678e-05,0.0,0.00010445575822987372,0.0
9,0.2645187165055956,0.2988948126633962,0.0005933903469537784,0.0,0.001181957897123149,0.0
10,0.23996962961696444,0.2388444443543752,0.0003187557809897477,0.0,0.0006366997729942557,0.0
11,0.22364513079325357,0.2152139072616895,0.0005264884410800212,0.0,0.0010515135183509084,0.0
12,0.21436668932437897,0.21002066632111868,0.003448876774027234,0.0,0.0067998796169246945,0.0
13,0.2051770800635928,0.20615809907515845,0.0010063672310761398,0.0,0.0020085105359266024,0.0
14,0.19721661862872897,0.18399453659852347,4.902352139608757e-05,0.0,9.802740047841023e-05,0.0
15,0.1909555203857876,0.18101474891106287,0.0026453908780933403,0.0,0.005260523160575845,0.0
16,0.1827947334164665,0.1716407686471939,0.003749573184211927,0.0,0.007435398594853247,0.0
17,0.1761914080097562,0.16529693206151327,0.009274995800210274,0.0,0.01819488154848971,0.0
18,0.16987799675691695,0.17053874333699545,0.05653609873150431,0.0,0.10384308675392753,0.0
19,0.16414546824636914,0.1533068244655927,0.09434663469991869,0.0,0.16402872764904583,0.0
20,0.15739316103004275,0.15001722673575082,0.19957073436429104,0.0,0.310834387583392,0.0
21,0.15184207828271956,0.14905153959989548,0.21924262218886897,0.0,0.3316641774560724,0.0
22,0.14935403565565744,0.14114183808366457,0.2353465724736452,0.0,0.35296685798537164,0.0
23,0.1453914755866641,0.13824850569168726,0.20304074972158387,0.0,0.3154458188939662,0.0
24,0.13987276454766592,0.13389228532711664,0.2546388151212817,0.0,0.37563362079007284,0.0
25,0.13747479553733552,0.13321821639935175,0.24358935334852763,0.0,0.36242505269391195,0.0
26,0.1336421129249391,0.1313814421494802,0.278945275892814,0.0,0.40511151030659676,0.0
27,0.13321058913355782,0.1277997282644113,0.2706810725586755,0.0,0.3956151785595076,0.0
28,0.13092921745209468,0.12857669840256372,0.27582213938945815,0.0,0.4030197713346708,0.0
29,0.12709635389702661,0.12276201074322064,0.2836082238881361,0.0,0.4141359024104618,0.0
30,0.12504990150531134,0.12694532175858816,0.26485421952037586,0.0,0.3924587266076179,0.0
31,0.12359125380005155,0.11837647234400113,0.27282214342128663,0.0,0.4003909852887903,0.0
32,0.12189398812396186,0.12116353337963422,0.3045377640851906,0.0,0.4364208834511893,0.0
33,0.12050077496539979,0.11678441986441612,0.29696312067764147,0.0,0.42919013046083,0.0
34,0.11944071558259782,0.11978037407000859,0.29635465269287425,0.0,0.426509351957412,0.0
35,0.11984013269344966,0.11645256852110226,0.3025068842938968,0.0,0.43469199751104626,0.0
36,0.11808597864139647,0.11636026079456012,0.26564224170786993,0.0,0.3930533861830121,0.0
37,0.1184118641983895,0.11418528854846954,0.3086884055464041,0.0,0.4425201632437252,0.0
38,0.11636399584157127,0.12017837415138881,0.29676227023204166,0.0,0.42787843836205347,0.0
39,0.11513235313551766,0.1118394210934639,0.30734721801820253,0.0,0.44074314016671406,0.0
40,0.11329011583612078,0.11272484188278516,0.3300048927111285,0.0,0.46847664777721676,0.0
41,0.11376744153953734,0.1165365253885587,0.31697026267647743,0.0,0.4518043352734475,0.0
42,0.1116358091433843,0.10890897363424301,0.32397466986661866,0.0,0.4604732468724251,0.0
43,0.11129546165466309,0.10970262934764226,0.3261281471876871,0.0,0.46271740254901705,0.0
44,0.11325402309497197,0.10850107421477635,0.3176795065048195,0.0,0.4524146964152654,0.0
45,0.1114206463098526,0.10886353130141894,0.32576088944361326,0.0,0.462426853676637,0.0
46,0.11003666548501878,0.11192117010553677,0.3244151559968789,0.0,0.46033599759851185,0.0
47,0.11081050620192573,0.10776413232088089,0.3212166472914673,0.0,0.45687027665830793,0.0
48,0.10940188666184743,0.11048052335778873,0.33399776298375355,0.0,0.47208162893851596,0.0
49,0.10854470339559373,0.10729880010088284,0.32607418653510867,0.0,0.46285655881677357,0.0
50,0.10822410775082451,0.10638273010651271,0.33062458801127614,0.0,0.46840562564986093,0.0
51,0.10776406952313014,0.10769784698883693,0.32497540754931314,0.0,0.460602329600425,0.0
52,0.10778253560974485,0.10670302932461102,0.3341252791384856,0.0,0.4721497254712241,0.0
53,0.10804889954271771,0.10589745392402013,0.33582034671590444,0.0,0.47426733516511466,0.0
54,0.10715260640496299,0.10732055827975273,0.33551653421350885,0.0,0.47401576950436547,0.0
55,0.10717459803535825,0.10636697088678677,0.33957519985380624,0.0,0.47855901434308007,0.0
56,0.10650453006937391,0.1051030196249485,0.33884328248954954,0.0,0.47842173810516087,0.0
57,0.10617371967860631,0.10639251644412677,0.33206422148006304,0.0,0.4692803646127383,0.0
58,0.10634269210554305,0.10550831879178683,0.33911115161719774,0.0,0.4779670529422306,0.0
59,0.10601187000672023,0.10555328925450642,0.34268924966454506,0.0,0.4822863450362569,0.0
60,0.10523855508792967,0.10557821889718373,0.3422878145107201,0.0,0.481796332413242,0.0
61,0.10544339709338688,0.1037982925772667,0.3411969079502991,0.0,0.4806006990727924,0.0
62,0.10565309581302461,0.10496406257152557,0.3412612009616125,0.0,0.4803787406001772,0.0
63,0.10550185718706676,0.10436838989456494,0.34123895814021427,0.0,0.4806088067236401,0.0
