Epoch,Train Loss,Val Loss,IoU Edge,IoU Corner,F1 Edge,F1 Corner
1,0.6748327811559042,0.6831325590610504,0.053533987452586494,0.00924857026049202,0.10100278559894789,0.017761703600020457
2,0.5578753976594835,0.5490855773289999,0.015544401806740401,0.007232309477071145,0.029498873200888436,0.014096194811697518
3,0.49528461410885766,0.49857623875141144,0.005817434427583413,0.01059743340703703,0.011446439123357691,0.020200918625397163
4,0.4451448690323603,0.4655706783135732,0.006996004042905822,0.012465374344693763,0.01371484492154282,0.023692444077737275
5,0.40194270866257803,0.40779630343119305,0.000708348881744314,0.0,0.0014142625905584456,0.0
6,0.3605209248406546,0.37164270381132763,0.017735521144502508,0.00014353546707536138,0.03275051118509423,0.0002867969590061832
7,0.324513540381477,0.3564581125974655,0.00038144710994120467,0.0,0.0007614062657618584,0.0
8,0.2950591913291386,0.35335902372996014,0.0030301757353646238,0.0,0.005964649031825718,0.0
9,0.26981239659445627,0.27070430169502896,0.0,0.0,0.0,0.0
10,0.24738965360891252,0.26078519225120544,0.009082153966162531,9.612906225291746e-05,0.01735438821127727,0.00019207642028396506
11,0.23258660236994425,0.22496508558591208,0.0025285265091085983,0.0,0.004986555995682942,0.0
12,0.22319922986484708,0.22224131474892297,0.0041312608795817055,0.0,0.008070699210899571,0.0
13,0.2157543039038068,0.21936046332120895,7.83727224361861e-05,0.0,0.00015668100206225755,0.0
14,0.20800328538531349,0.20790748298168182,0.0028026617773797453,0.0,0.005524533175741367,0.0
15,0.1993993272384008,0.20195334404706955,0.003288799752010077,0.0,0.0065289649937767535,0.0
16,0.19166167435191928,0.2028378794590632,0.023398411061082567,0.0,0.045427946551215084,0.0
17,0.18453019928364528,0.19599423805872598,0.01570861847167613,0.0,0.03051357864058532,0.0
18,0.1776807684273947,0.18470467627048492,0.021377428878276122,0.0,0.041282244957983494,0.0
19,0.17167207456770398,0.20111864556868872,0.13195155968978292,0.0,0.2302516603044101,0.0
20,0.16631962997572763,0.1695086658000946,0.008500190925717886,0.0,0.01673800874379508,0.0
21,0.15975665691353025,0.16568294167518616,0.07761256135113183,0.0,0.1399863905140332,0.0
22,0.15582274397214255,0.17866831521193186,0.11262053734667245,0.0,0.18976508568794953,0.0
23,0.15235064639931634,0.16265294204155603,0.11542509811087734,0.0,0.1963696884257453,0.0
24,0.14829448291233607,0.15796667337417603,0.1742787758509318,0.0,0.27540834141629084,0.0
25,0.14447144596349626,0.15119848400354385,0.1973097545227834,0.0,0.3063427039555141,0.0
26,0.14095199782223927,0.14798578868309656,0.1904633930396466,0.0,0.29592060084853855,0.0
27,0.13744566341241202,0.1448174168666204,0.22249005433349384,0.0,0.339681571438199,0.0
28,0.13353748264766874,0.15116661911209425,0.22131440628852164,0.0,0.3363719199384962,0.0
29,0.13085098067919412,0.15528329089283943,0.2461208887398243,0.0,0.3687823223216193,0.0
30,0.1288083302123206,0.14223713800311089,0.2533326464749518,0.0,0.37980191445066813,0.0
31,0.12732155940362386,0.14195808519919714,0.23679219753969283,0.0002174511641247331,0.35993523292598273,0.0004344682099707868
32,0.12451827100345067,0.13367029776175818,0.24790472147010623,0.0005433709281663011,0.3724761229185831,0.001084493588201613
