Epoch,Train Loss,Val Loss,IoU Edge,IoU Corner,F1 Edge,F1 Corner
1,0.49341687985828947,0.49262991547584534,0.047033223815170846,0.00883410160063899,0.08542654736984764,0.0169420663455856
2,0.34909147307986305,0.3067685663700104,0.24688367465777056,2.7377757110766004e-05,0.3723202578368641,5.4723876971928844e-05
3,0.26147904211566564,0.23557627697785696,0.5038661339453289,0.0003928803184646226,0.6509795359202794,0.0007844705445071062
4,0.19695361171449935,0.20807049920161566,0.5916179858502888,0.015546158466133334,0.7370018306232634,0.027247271367481778
5,0.15277764201164246,0.14253311852614084,0.6151391934780848,0.005212652635583211,0.7545049445969718,0.010311675346678211
6,0.12064495327926818,0.11261312911907832,0.6270123663402739,0.004529167604189189,0.7638157293910072,0.008954569508898117
7,0.10024306958629972,0.09764943396051724,0.6778896223931086,0.014059417559543536,0.804065173580533,0.027383675310938133
8,0.08533157763027009,0.10314859946568807,0.6930642908527738,0.11330918471018474,0.8158293820562816,0.19443794659205846
9,0.07671948025623958,0.07374726235866547,0.6799622405143011,0.012383574786196862,0.8056117580050514,0.023935601935677585
10,0.06938183485042482,0.09266214196880658,0.674573730854761,0.11615999717087973,0.8010133107503256,0.1997872775509244
11,0.06380827813631013,0.07250795389215152,0.7059900547776904,0.1690469082622301,0.8238791426022848,0.27345028093882967
12,0.060244070986906685,0.06824127957224846,0.713327285789308,0.1664869619444722,0.829523367541177,0.2715857142493838
13,0.06027974064151446,0.06425576532880466,0.68731765520005,0.025755230492601793,0.8108369026865277,0.04926045442975703
14,0.05758003482506389,0.06741616874933243,0.7153706862812951,0.21317520311900548,0.8308016203698658,0.3329055926629475
15,0.05558701781999497,0.060416086887319885,0.6674305867581141,0.2165297773622331,0.7968608708608718,0.3368749036675408
16,0.05548375720779101,0.06152147427201271,0.6941787572134108,0.1463117285498551,0.8139328871454511,0.24290025376138233
17,0.054174836902391346,0.0569448055078586,0.7132930329867772,0.2828043567992392,0.8286885023117065,0.41865695729142144
18,0.051890453412419275,0.054449342812101044,0.7055870251996177,0.2744211735469954,0.8239470039095197,0.40995597271692186
19,0.04959454813173839,0.05554206731418768,0.725606076774143,0.23963780514895916,0.8382188024975005,0.36574335928474155
20,0.049063977741059805,0.05485991512735685,0.6960175548280988,0.3372504100913093,0.8172508960678464,0.4768678340173903
21,0.04696015037951015,0.05499315820634365,0.7384733444168454,0.3552613598959787,0.8471251811300006,0.4949569184155691
22,0.04735855509837469,0.05344885711868604,0.7117112818218413,0.29708846835863023,0.8272299936839512,0.43377860316208433
23,0.04606238380074501,0.048994965851306915,0.7285549952870324,0.32248135691597346,0.8402007903371539,0.46125240482035135
24,0.04454052368445056,0.04942172641555468,0.7316165027164278,0.30771649061214357,0.8422736894516718,0.4439645728894642
25,0.043344444107441676,0.051721916223565735,0.7347130406470526,0.3734826378169514,0.84465605872018,0.5123722411337353
26,0.04469582367511023,0.04852837758759657,0.7307985765593392,0.35192132209028515,0.8412158886591593,0.4900522856485276
27,0.04329048345486323,0.047714819510777794,0.7295012984957013,0.3719832890090488,0.8408386338324774,0.5101563079016549
28,0.042165842616841906,0.047868646681308746,0.730570851337342,0.40947380307174863,0.8415867203757876,0.5466706546999159
29,0.04255944242080053,0.046383137814700603,0.7406117717425028,0.4039712707911219,0.8484835369246346,0.5412115412099021
30,0.04173974222725346,0.045949043395618595,0.7424820179031009,0.40130011418036055,0.8496931081726438,0.5386367496990022
31,0.04211583538424401,0.04636341147124767,0.7383386733986083,0.389009673680578,0.8462415479478382,0.5266153528576806
32,0.03980948589742184,0.0455251665165027,0.7481168877510798,0.39575118926309405,0.8531798294612339,0.5337409142936979
33,0.040342499989838826,0.04544091193626324,0.7428013724940163,0.38516491722492946,0.8493180047898066,0.523404041216487
34,0.03945836957011904,0.045455606654286385,0.7444176219758534,0.4174989905385744,0.8511589339801243,0.5534392921697526
35,0.03952840910780998,0.0447148180877169,0.7453650463195074,0.4055503567769414,0.8513847447576977,0.54269882610866
