Epoch,Train Loss,Val Loss,IoU Edge,IoU Corner,F1 Edge,F1 Corner
1,0.49374525461878094,0.8146974941094717,0.06262353578321858,0.013635708412732043,0.1128906333760824,0.025658003287389874
2,0.3114064633846283,0.2923814058303833,0.1628334212249943,0.00025143213237502744,0.26524884573050905,0.0005011230130635557
3,0.21813438761801945,0.23640934377908707,0.3457566854499635,0.002877596108841577,0.49881672859191895,0.00566842070492428
4,0.1594023775486719,0.16056660811106363,0.44705622111048016,0.00023302890449052765,0.6065573138850076,0.0004652323578262613
5,0.12355844641015643,0.13485060135523477,0.5338506428968339,0.0001281428488991445,0.6883737288770222,0.0002560204842926136
6,0.10368410639819645,0.13185976818203926,0.5658952537037077,2.512275906545775e-05,0.7171142285778409,5.021895326319195e-05
7,0.08832291194370814,0.09340910861889522,0.6038781063897269,0.0022695938602001185,0.748788317044576,0.004484952660277486
8,0.07719473292430241,0.08714525649944942,0.5639202098051707,0.0010948230462547923,0.7154128239268348,0.0021796076325699687
9,0.06929957263526462,0.0845196582376957,0.5584896802902222,0.00020768402083333405,0.7090446934813545,0.0004149153800902977
10,0.06727823916645277,0.08254698539773624,0.6208519282795134,0.007332022900560072,0.7624282013802302,0.01439380512705871
11,0.061744340118907746,0.06908048565189044,0.6655108332633972,0.007241189829073846,0.7967404779933748,0.014182396166558777
12,0.05821863366734414,0.06934278830885887,0.6629457885310763,0.0007408409361406008,0.7946246975944156,0.0014779613550109346
13,0.05891074985265732,0.06846563518047333,0.6067353302524203,0.014593854280454772,0.7517163157463074,0.02798474415959347
14,0.059546635974021184,0.06665411964058876,0.6540736754735311,0.032957193796478566,0.788098482858567,0.06103834381238336
15,0.05583929554337547,0.06403194181621075,0.6409056498890832,0.034087078424081915,0.7756323842775255,0.06288908881002239
16,0.053471684810661134,0.06255356594920158,0.6814241182236445,0.08491793931240127,0.8080830318587167,0.14795333306704248
17,0.05166221143943923,0.06975286826491356,0.6478326207115537,0.03158405006841002,0.7836484653609139,0.05883587852475189
18,0.05015234808836665,0.06952693437536557,0.6859502423377264,0.1943489650175685,0.8114736364001319,0.30493699865681784
19,0.04967931072626795,0.05851314775645733,0.66249699535824,0.15233490527385757,0.7944793161891756,0.24714386605081104
20,0.04867970837014062,0.056661248207092285,0.6413775086402893,0.05422555389148848,0.7782613549913678,0.09767021824206625
21,0.04610537311860493,0.05247602922221025,0.6846760483015151,0.1531217802493345,0.810265322526296,0.24902896654038204
22,0.04580488091423398,0.056984132155776024,0.6749660259201413,0.24055242662628493,0.8034569706235614,0.36441658153420403
23,0.04561909838091759,0.053826162591576576,0.6947273924237206,0.2535095988284974,0.8174974748066494,0.3810577144225438
24,0.044714072275729405,0.05259321195383867,0.6957184473673502,0.2708759650233246,0.8184154203959874,0.4024336923445974
25,0.04418958147012052,0.05128099583089352,0.696200430393219,0.3023564751659121,0.8185511770702544,0.4390884950047448
26,0.04419552632385776,0.051275571808218956,0.6989517949876332,0.2617483784755071,0.8206248368535723,0.3911856065193812
27,0.044827435875222796,0.052200881453851856,0.6947329101108369,0.08004922415351584,0.8173974071230207,0.1427967476525477
28,0.04301622146297069,0.055183506260315575,0.6839782013779595,0.1056130586325058,0.8097654041789827,0.18132396765230668
29,0.04187851523359617,0.04838639311492443,0.7004689006578355,0.2566019466945103,0.8212500867389497,0.38671879328432535
30,0.04231195213894049,0.051036314417918525,0.690292321500324,0.35183349003394443,0.8146413763364156,0.49612012399094446
31,0.04160537898895286,0.048142061258355774,0.7109013341722035,0.3576201901194595,0.8288623775754657,0.5011567899159023
32,0.04068121722056752,0.04912345421810945,0.6999618978727431,0.21700450813486463,0.8205052812894186,0.33882196460451397
33,0.04098999597841785,0.049736290238797665,0.6941855081490108,0.23149711248420535,0.8162002733775547,0.3571524691014063
34,0.040342217222565695,0.04678739265849193,0.7037326580002194,0.26454192080668043,0.8234879062289283,0.39554122232255484
35,0.04183919843108881,0.04733412526547909,0.7094231276285081,0.38092783661115737,0.8279065830366952,0.523539655265354
