Epoch,Train Loss,Val Loss,IoU Edge,IoU Corner,F1 Edge,F1 Corner
1,0.5955800045104254,0.5736495753129324,0.0,0.0,0.0,0.0
2,0.5635394737834022,0.5398980875809988,0.015645146622167278,0.003185928763178665,0.029753943378593595,0.006218770130847891
3,0.5390969202631996,0.5341797570387522,0.11894152131641195,0.031666780079138424,0.2009045553526708,0.05991508454705278
4,0.5181028417178563,0.5492958178122839,0.07578167771654469,0.02157023376674347,0.12861344200514613,0.04044528580492451
5,0.5032671363580794,0.5061304420232773,0.046560754090370166,0.0032504552287892217,0.08444685945730834,0.006375480199321395
6,0.49072163303693134,0.5931336979071299,0.07304475636642781,0.020350429273787,0.12777820381424612,0.038809139015419145
7,0.4806839923063914,0.5074385950962702,0.07466850318901595,0.02549742747630392,0.13086740113794804,0.04772649128876981
8,0.4717842595917838,0.48743191361427307,0.09558691607699507,0.017188504781751407,0.1696952950386774,0.03201833243171374
9,0.46565960560526165,0.4603869666655858,0.04831732272924412,0.00569258758886939,0.09030293371705782,0.01063229436320918
10,0.4585234920183818,0.48809875051180523,0.1400101755612663,0.019783600560566855,0.23986271609153068,0.03704642609781807
11,0.4545630727495466,0.45568092664082843,0.0663761796341056,0.007886190245266161,0.12290784778694312,0.014389303365966217
12,0.45052472892261686,0.4541790038347244,0.08130310972531636,0.010337037256076223,0.14790661100830352,0.019295786108289446
13,0.4476988883245559,0.4633239358663559,0.10404007061428967,0.017556492061842056,0.1842784448748543,0.03274741581463743
14,0.44513722686540513,0.45356901983420056,0.08643223979466018,0.015532927942417916,0.15602300298355876,0.028896100553018705
15,0.44176467543556575,0.44767311215400696,0.09688485267439059,0.011587877658062748,0.17395483152497382,0.021607978136411736
16,0.43925279804638456,0.4469219942887624,0.10230055007906187,0.005746966405283837,0.1833275104207652,0.010846044513441268
17,0.43672796090443927,0.4647682656844457,0.11702047501291547,0.017151954118162394,0.20729553486619676,0.03234063182026148
18,0.4350146665459588,0.4402143706878026,0.11638290027067774,0.018040620012297517,0.20656606554985046,0.034146101879222054
