Epoch,Train Loss,Val Loss,IoU Edge,IoU Corner,F1 Edge,F1 Corner
1,0.4261998818034217,0.30613473057746887,0.0,0.0,0.0,0.0
2,0.14504829049110413,0.12591137240330377,0.003931676709769471,0.0,0.0077362812589854,0.0
3,0.11344443687370845,0.09274234001835187,0.22140358122331755,0.0,0.3433882487671716,0.0
4,0.09846362507059461,0.09481946006417274,0.413699257231894,0.0,0.5579821169376373,0.0
5,0.08880242527950377,0.07418497713903587,0.3855058604053089,0.0,0.5336203638996396,0.0
6,0.0817413218319416,0.07177101510266463,0.548698195389339,0.0,0.6963415401322501,0.0
7,0.07507624725500743,0.06521441042423248,0.5749553044637045,0.0,0.7201137443383535,0.0
8,0.07119330728337878,0.06483228628834088,0.5998343456359136,0.0,0.7429855522655305,0.0
9,0.06771793659953844,0.055413840959469475,0.6068969368934631,0.0,0.747648781254178,0.0
10,0.06488773758922305,0.06868068687617779,0.6353726926304045,0.0,0.7737197421845936,0.0
11,0.06453239350091844,0.052455988402167954,0.6273198170321328,0.0,0.7649330184573219,0.0
12,0.06300908025531542,0.051048982267578445,0.6481337916283381,0.0,0.7815109349432445,0.0
13,0.061950111318202244,0.05085553787648678,0.6063500131879535,0.0,0.7467300664810907,0.0
14,0.06312950824697812,0.05017821677029133,0.6324049262773423,0.0,0.7687496003650484,0.0
15,0.06143019969264666,0.05190671607851982,0.6593815854617527,0.0,0.7908163837024144,0.0
16,0.05944059629525457,0.048180428333580494,0.6388901940413884,0.0,0.7739677741414025,0.0
17,0.05916210015614828,0.04824315973867973,0.6330534177167075,0.0,0.7695830123765128,0.0
18,0.05880906166774886,0.05690172128379345,0.6619048104399726,0.0,0.7936644355456034,0.0
19,0.05875498836948758,0.04783599761625131,0.6260716148785183,0.0,0.7634443924540565,0.0
20,0.06075537612750417,0.04627826685706774,0.6588842783655439,0.0,0.7897769780386061,0.0
21,0.057527790999128706,0.04610196128487587,0.6599241523515611,0.0,0.7906130978039333,0.0
22,0.05704382842495328,0.05016475853820642,0.679053627309345,0.0,0.8059232745851789,0.0
23,0.056268197972150075,0.04706227593123913,0.6832828975859142,0.0,0.8083992600440979,0.0
24,0.056851415939274286,0.04709584607432286,0.682966967423757,0.0,0.8082149000394911,0.0
25,0.05552068849404653,0.04489944161226352,0.6757652220271883,0.0,0.8027228060222807,0.0
26,0.05614723105515752,0.04541561131676038,0.6483584457919711,0.0,0.7816360138711476,0.0
27,0.055964971759489605,0.04480322636663914,0.6686575270834423,0.0,0.7973056918098813,0.0
28,0.05496735178998539,0.044471816470225654,0.6663045514197576,0.0,0.7954436682519459,0.0
29,0.05590112791174934,0.045457713305950165,0.6880723663738796,0.0,0.8119824188096183,0.0
30,0.055408257458891184,0.046664380157987274,0.6898004242352077,0.0,0.8134541795367286,0.0
31,0.0546762625731173,0.04395228251814842,0.6840655292783465,0.0,0.8088528513908386,0.0
32,0.054545242516767414,0.04398102375368277,0.6688410526230222,0.0,0.7974422091529483,0.0
33,0.05449000692793301,0.044508165990312896,0.685665922505515,0.0,0.8100970926738921,0.0
34,0.054361449288470406,0.045115360679725804,0.6918808278583345,0.0,0.8147905866305033,0.0
35,0.05424245092130843,0.0456233952815334,0.6922879162288847,0.0,0.8151205664589292,0.0
