Epoch,Train Loss,Val Loss,IoU Edge,IoU Corner,F1 Edge,F1 Corner
1,0.4707417928037189,0.5205851395924886,0.071554222,0.00152589,0.13280843091862543,0.003042051
2,0.290372651,0.24690147737661997,0.20935097860083693,0,0.32729292412598926,0
3,0.20459337248688653,0.2105174387494723,0.3544800936111382,0.015783148967394873,0.49291084245556877,0.027482536316494503
4,0.1515143329188937,0.17731422185897827,0.49548805398600443,0,0.6503813209987822,0
5,0.1205956946526255,0.10870517045259476,0.5528082606338319,0,0.7007986491634732,0
6,0.099810104,0.088597367,0.5857027627172924,0.019495484,0.7327901891299656,0.034096678580334855
7,0.086537576,0.08152493,0.6127083784057981,0.001803043,0.7544256647427877,0.003567703
8,0.083498511,0.067274869,0.6190038209869748,0.000697742,0.7585687211581639,0.001389099
9,0.070879218,0.061845263466238976,0.635431653,0.000674461,0.770544708,0.001342614
10,0.068728796,0.071938039,0.6099349146797544,0.004062926,0.7512588160378593,0.007998584
11,0.066497285,0.052988690013686814,0.6669624774228959,0.021056706534831653,0.7960430894579206,0.039557072
12,0.064663201,0.057519335920612015,0.6490417023499807,0.040751133823678606,0.782083409,0.074874472
13,0.059618511,0.048832444,0.6726141061101641,0.053686228092937244,0.8000977408318293,0.096395132
14,0.057229613,0.050021196,0.6826842526594797,0.16533560749320758,0.8077614080338251,0.26498470082879066
15,0.055157486704133805,0.047060568,0.6826690492175874,0.18205439441260837,0.8074521677834647,0.2901393302849361
16,0.055014778,0.043727574249108635,0.6665402352809906,0.15465952118947393,0.7951600494838896,0.25112403964712504
17,0.055131917,0.045354735,0.6824186217217219,0.1185569419037728,0.8073149805977231,0.19900709035850705
18,0.05438235,0.044163967,0.691533055,0.24720379017249106,0.8141088173502967,0.37080214802353156
19,0.050510467340548836,0.041894281,0.6946902984664554,0.3023109544689457,0.8164417743682861,0.4376461165291922
20,0.050827252,0.039988158,0.6913398859046754,0.1381053803932099,0.8125173818497431,0.22777916384594782
21,0.048186898,0.039673427,0.7045959177471343,0.2466524990075933,0.8227746600196475,0.3681701380715129
22,0.047710838417212166,0.038245356331268944,0.7043225708461943,0.25402606721036136,0.8223319053649902,0.3762929548642465
23,0.046069529528419174,0.038753662,0.7021201565152123,0.24580604760419755,0.8203533263433547,0.36928803012484596
24,0.047273863,0.038847822385529675,0.7108581378346398,0.32165536095964764,0.8276751296860831,0.4556846616878396
25,0.045947913612638204,0.037718772,0.7070889586494082,0.35772039785626386,0.8249977401324681,0.4960046224296093
26,0.044376586,0.036075044,0.7176230549812317,0.3665706740825304,0.8321289732342675,0.5049125971716075
27,0.045751678092139106,0.036853624,0.7143021538144066,0.35411048453256844,0.8302183548609415,0.49048289018017904
28,0.043188875,0.036387953286369644,0.7172247341700962,0.3827567057063182,0.8315960963567098,0.5219041290027755
29,0.044046505576088316,0.036328735,0.7123331455957322,0.37035579793155193,0.8283511201540629,0.5079971114617019
30,0.045330714,0.038952379,0.71697704,0.2930131751511778,0.8321337898572286,0.42264688777781667
31,0.041216747,0.034477578,0.7187757690747579,0.3305677870465886,0.8330695316905067,0.46150610427416505
32,0.041373942,0.034458469,0.7237662275632223,0.33537927276587914,0.8362828635034107,0.4679058626116741
33,0.041616929251523244,0.035722749618192516,0.7136431222870236,0.30011860412057667,0.8285939523151943,0.42962912274968057
34,0.040199201,0.034200181563695274,0.7279317208698818,0.3539447995080125,0.8391969317481631,0.48685906304135207
35,0.042286588,0.036828212129573025,0.7118946228708539,0.3450967415368983,0.8281577399798802,0.47956544657548267
